person_id,full_name,date_of_birth,email,phone,person_age,person_income,person_home_ownership,person_emp_length,source_system,created_at
P-100185,Brian Ross,1996-03-20,ynelson@example.net,+14628120216,29,41023.41,OTHER,7.5,CRM,2025-12-17 19:42:23.038431
P-100186,Shari Hobbs,2005-12-15,timothyfreeman@example.com,+13018450899,20,35783.6,OWN,12.4,CRM,2025-09-26 13:10:33.709361
P-100187,Gregory Rhodes,1995-08-19,jhernandez@example.net,+17025877217,30,111005.85,RENT,0.6,BRANCH,2025-02-06 19:36:55.946605
P-100188,Jonathon Pierce,1989-06-22,ppowell@example.org,+18798717751,36,27502.28,MORTGAGE,5.7,WEBSITE,2024-07-15 03:09:34.293702
P-100189,Samantha Conner,1985-01-05,pamela83@example.net,+13753503758,41,37120.13,RENT,0.0,WEBSITE,2025-12-03 22:05:34.158276
P-100190,Glenn Gallegos,1994-07-10,amy51@example.org,+13728614933,31,36743.35,MORTGAGE,4.7,PARTNER_PORTAL,2024-11-18 01:09:27.152159
P-100191,Cheryl Morgan,2005-06-23,owilliams@example.net,+12178798270,20,18240.29,OTHER,6.9,CRM,2026-01-28 14:32:38.755603
P-100192,Mr. Thomas Thompson,1998-01-14,jessicaanderson@example.com,+14994586693,27,68299.94,MORTGAGE,6.1,PARTNER_PORTAL,2025-04-05 03:38:56.575653
P-100193,Nicole Evans,1999-04-13,jennifer83@example.org,+13947522885,26,21498.61,OWN,8.3,PARTNER_PORTAL,2025-07-18 21:33:19.073512
P-100194,Terri Mckinney,1991-09-06,natalie60@example.net,+16066200342,34,54819.8,OTHER,6.7,WEBSITE,2024-09-30 14:27:14.713905
P-100195,Richard Harris,1990-02-25,howardshaun@example.net,+12832863840,35,40464.88,OWN,8.3,WEBSITE,2025-11-22 22:59:34.039383
P-100196,Sean Dalton,1988-01-30,ogreer@example.net,+14593893347,37,33298.66,MORTGAGE,3.3,PARTNER_PORTAL,2025-03-11 06:02:44.937016
P-100197,Justin Anderson,1997-01-10,adam72@example.org,+17593094798,28,68524.11,RENT,11.0,CRM,2025-12-21 05:31:50.361779
P-100198,Daniel White,1997-09-14,hartmanerik@example.net,+16615533555,28,52719.59,OWN,4.0,PARTNER_PORTAL,2026-04-16 16:53:48.739099
P-100199,Karen Hoffman,1986-01-28,wilsonmichael@example.org,+17999305616,39,12855.44,MORTGAGE,1.7,PARTNER_PORTAL,2025-05-27 00:41:50.575209
P-100200,Matthew Flores,2000-12-20,vaughangary@example.net,+18013336138,25,26108.05,OTHER,1.3,WEBSITE,2025-11-25 05:08:25.193102
P-100201,Joe Rivera,1995-10-12,jonesgregory@example.com,+18197346676,30,81808.08,OTHER,4.0,WEBSITE,2024-07-01 20:43:59.265272
P-100202,Kimberly May,2002-05-21,avilabrenda@example.net,+19588144914,23,78987.55,OWN,1.1,WEBSITE,2025-03-23 19:13:28.994712
P-100203,Kara Ferguson,2001-08-20,julierobles@example.net,+18243508821,24,60306.91,MORTGAGE,4.1,PARTNER_PORTAL,2025-01-19 11:05:30.045568
P-100204,Stephanie Cooper,1988-11-16,gwhitehead@example.org,+12239943129,37,65245.67,MORTGAGE,0.9,CRM,2025-09-14 14:43:43.539633
P-100205,Michael King,1995-01-09,jessicafreeman@example.com,+16234149135,31,39502.55,OWN,0.1,WEBSITE,2025-07-21 04:33:33.010973
P-100206,Eugene Patterson,2005-08-10,edwardskristen@example.net,+13644525777,20,36569.73,OWN,0.9,WEBSITE,2025-09-15 05:28:26.330997
P-100207,Douglas Serrano,1994-08-05,josemercado@example.org,+19104809969,31,82488.19,OWN,0.0,CRM,2025-03-03 06:44:14.978858
P-100208,Raymond Quinn,2005-02-25,dennis88@example.org,+14589039282,20,99076.58,OWN,6.1,BRANCH,2026-04-08 21:44:02.096473
P-100209,Philip Hall,1987-05-07,mike03@example.net,+14678700518,38,23692.44,RENT,0.5,PARTNER_PORTAL,2025-09-20 22:02:45.160924
P-100210,Matthew Houston,1990-11-02,nicholas38@example.com,+16575790827,35,59982.39,OWN,4.2,WEBSITE,2024-10-03 06:32:23.633123
P-100211,Lance Montoya,1991-11-17,robertrivera@example.org,+14774392603,34,48385.99,OTHER,8.1,PARTNER_PORTAL,2025-09-04 00:18:06.197737
P-100212,Kenneth Brown,1987-11-16,sandra86@example.net,+14045137977,38,12887.36,OWN,9.0,CRM,2026-01-22 16:26:38.836285
P-100213,Rebecca Hoover,1984-12-02,cindydixon@example.org,+18574991366,41,25302.47,RENT,0.0,WEBSITE,2025-08-18 04:19:51.113178
P-100214,Steven Greene,1993-09-29,davisdonna@example.net,+15069865086,32,119214.18,RENT,7.1,WEBSITE,2025-12-25 02:23:59.239157
P-100215,Kevin Figueroa,1996-03-03,colemanjonathan@example.org,+13492864300,29,27140.39,OWN,5.0,CRM,2025-03-09 17:35:33.484769
P-100216,Robert Ortiz,1996-06-19,mooredenise@example.com,+19864959463,29,136873.94,OTHER,12.1,CRM,2025-03-06 08:36:46.830056
P-100217,Dawn Parker,1984-07-30,kim62@example.net,+12374213865,41,26729.75,OWN,8.4,BRANCH,2025-03-19 14:11:40.509628
P-100218,Regina Morrow,1988-11-30,bfrost@example.org,+16432519066,37,88195.91,RENT,7.5,PARTNER_PORTAL,2026-04-13 11:41:28.810559
P-100219,Margaret Gonzales,1988-06-05,melissagalvan@example.net,+14303988392,37,62962.74,OTHER,6.4,WEBSITE,2026-05-19 06:46:53.859258
P-100220,Heather Foster,2005-08-20,aprilmclaughlin@example.org,+15849895543,20,32666.14,MORTGAGE,0.0,BRANCH,2026-04-02 06:40:23.184723
P-100221,Debbie Russell,1981-01-06,hansenwesley@example.com,+19845894769,45,114800.08,OTHER,10.4,WEBSITE,2025-12-02 15:02:51.211700
P-100222,Judy Murray,1991-11-18,olsonjonathan@example.com,+18337565880,34,44650.88,OTHER,5.8,WEBSITE,2024-08-12 06:55:49.133123
P-100223,Karen Gomez,2002-06-05,ian37@example.net,+17334433339,23,55179.41,OTHER,5.2,WEBSITE,2025-12-17 15:54:36.438298
P-100224,Blake Sosa,2004-10-02,waustin@example.net,+14756957947,21,42452.83,OTHER,12.2,PARTNER_PORTAL,2025-03-25 17:43:45.889804
P-100225,Bethany Fox,1987-01-10,imendoza@example.org,+13567271875,39,44635.96, OWN ,6.0,WEBSITE,2025-02-28 07:51:18.038018
P-100226,Chelsea Baker,1993-08-11,thomas95@example.com,+19764365564,32,24456.84,MORTGAGE,4.4,WEBSITE,2025-07-25 07:02:10.259313
P-100227,Melissa Olsen,1999-06-27,linda86@example.com,+17229702672,26,22299.65,OTHER,7.0,WEBSITE,2025-01-16 04:48:03.354243
P-100228,Laura Ross,1990-01-19,briancervantes@example.com,,35,41461.62,MORTGAGE,9.0,PARTNER_PORTAL,2026-02-17 14:33:16.468670
P-100229,Christina Johnston,1985-03-12,tiffanymitchell@example.com,+18873716947,40,77980.2,MORTGAGE,5.2,CRM,2024-08-14 10:45:43.302915
P-100230,Erik Delgado,2000-11-01,catherine64@example.com,+14598876220,25,53612.24,MORTGAGE,6.5,CRM,2024-08-31 04:30:48.316433
P-100231,Shawn Kelley,1983-06-24,wisealexandria@example.org,+16499216433,42,81225.85,RENT,4.5,CRM,2025-09-01 20:51:46.213145
P-100232,Ryan Johnson,2003-11-14,michelle57@example.com,+19488728299,22,49984.95, OWN ,4.2,CRM,2025-06-21 16:55:30.892367
P-100233,Emily Reed,1998-08-08,lindaramos@example.com,+19426400825,27,50974.8,OWN,3.0,WEBSITE,2024-06-26 10:18:11.369546
P-100234,Edward Hall,1999-04-02,kelleyjacob@example.net,+16636266341,26,35557.42,RENT,6.0,PARTNER_PORTAL,2025-04-05 06:18:43.401088
P-100235,Catherine Roberts,1991-02-20,rwilliamson@example.net,+16734502080,34,23701.98,MORTGAGE,3.1,PARTNER_PORTAL,2025-11-03 00:18:04.191053
P-100236,Crystal Hernandez,1982-02-11,arobinson@example.com,+14575051204,43,52838.97,OTHER,0.4,CRM,2026-03-09 10:49:53.636600
P-100237,James Smith,2005-02-27,paulproctor@example.org,+13036718376,20,15930.41,OTHER,5.1,CRM,2025-05-23 02:58:16.347202
P-100238,Isaac Williams,1993-08-12,teresayoung@example.com,+17023491630,32,86491.76,RENT,0.0,WEBSITE,2024-12-11 06:10:10.076786
P-100239,Mr. George Booker DDS,1990-07-06,browndeanna@example.net,+15122735857,35,104693.36,OTHER,0.5,PARTNER_PORTAL,2025-10-15 20:06:36.382761
P-100240,Chad Roach,1997-04-28,jmann@example.com,+16734928557,28,27122.25,MORTGAGE,3.7,CRM,2024-08-07 06:41:25.211348
P-100241,Edward Baker,1982-03-03,shawn86@example.net,+18095593518,43,121852.02,OTHER,3.7,WEBSITE,2025-06-22 03:10:46.839108
P-100242,Mr. Louis Morris DDS,1978-01-18,davisdonna@example.org,+18209317310,47,116370.0,OTHER,4.6,PARTNER_PORTAL,2025-06-23 08:37:35.874470
P-100243,Dawn Diaz,1992-08-25,smithsamantha@example.net,+13176058650,33,54231.16,OWN,17.7,PARTNER_PORTAL,2024-08-13 14:58:56.607429
P-100244,Joseph Garcia,1987-08-24,amandalopez@example.net,+14398288619,38,75580.14,MORTGAGE,3.6,PARTNER_PORTAL,2025-06-08 13:25:22.983994
P-100245,Kimberly Greene,1997-08-12,rachel85@example.com,+18652939836,28,73110.75,RENT,5.1,CRM,2025-11-10 19:12:01.738119
P-100246,Ms. Kelly Holder,1991-04-05,adam33@example.com,+12489889921,34,53376.23,OTHER,6.7,WEBSITE,2025-02-24 03:53:02.714107
P-100247,Jacob Perkins,2005-11-20,jonathanevans@example.net,+18933157279,20,63998.5,OTHER,1.1,BRANCH,2025-12-18 11:48:19.212121
P-100248,Felicia Hobbs,2005-07-18,hbutler@example.org,,20,46452.69,RENT,2.2,BRANCH,2024-07-25 10:05:06.517272
P-100249,Jenna Griffin,1987-04-11,walkerkeith@example.com,+16253179086,38,21201.0,RENT,3.4,CRM,2025-03-26 04:36:55.933184
P-100250,Michael Gill,1998-07-27,fhansen@example.com,+13933898331,27,51708.39,OTHER,1.0,CRM,2025-10-03 13:52:03.747177
P-100251,Gregory Flores,1988-10-08,carrillogary@example.com,+12795270335,37,45919.78,OTHER,0.0,CRM,2026-04-15 17:54:34.018388
P-100252,Sheila Wilkins,2005-10-13,cooperlinda@example.com,+19704538338,20,39279.89,MORTGAGE,4.6,CRM,2025-10-19 21:58:21.758282
P-100253,Jamie Escobar,1994-10-09,scottbrian@example.org,+16948070164,31,50214.44,OWN,8.8,PARTNER_PORTAL,2024-11-28 23:03:58.170949
P-100254,William Garcia,2002-08-31,todd98@example.org,+16387780038,23,24310.7,MORTGAGE,6.2,WEBSITE,2025-05-29 05:17:09.989823
P-100255,Alicia Sutton,1984-01-30,colleen38@example.com,+18464084325,41,34988.1,OTHER,0.0,CRM,2024-08-20 12:44:16.671415
P-100256,Tyler Salazar,2005-04-10,robertberry@example.com,+14958782329,20,32638.54,OTHER,3.4,CRM,2026-05-18 11:45:43.279539
P-100257,Brianna Fitzpatrick,1993-05-29,lonniegrant@example.net,+19256205664,32,37366.86,RENT,9.2,PARTNER_PORTAL,2024-10-04 11:23:57.696027
P-100258,Carlos Johnson,1999-07-01,catherine93@example.net,+19307517289,26,57721.3,RENT,0.0,BRANCH,2024-10-26 21:41:40.248195
P-100259,John Martin,1990-04-17,antonioduran@example.org,+15638331279,35,46929.62,MORTGAGE,4.4,CRM,2025-03-30 15:11:45.777921
P-100260,Nicolas James,1981-06-06,phillip99@example.net,+12085177038,44,137745.63,RENT,4.1,WEBSITE,2025-01-09 23:56:16.618431
P-100261,Eric Carey,2004-01-29,sjackson@example.net,+14828771812,21,46094.82,RENT,0.7,WEBSITE,2025-04-05 17:19:50.903805
P-100262,Christopher Garza,2000-05-15,nicoledavis@example.com,+14218117518,25,60208.58,OWN,2.5,CRM,2025-07-10 12:55:16.106209
P-100263,Christopher Rogers,1986-08-14,fernandothomas@example.net,+15642474212,39,83836.96,RENT,10.7,WEBSITE,2025-08-30 02:57:20.458597
P-100264,Jimmy Foley,1989-04-23,franklintrevor@example.org,+15776671990,36,15765.21,OWN,3.7,CRM,2025-08-28 03:58:45.967997
P-100265,Samantha Williams,2000-10-09,brianbailey@example.org,,25,47361.94,RENT,2.7,PARTNER_PORTAL,2025-10-03 19:37:59.090429
P-100266,Melissa Larson,1995-09-28,tammycurry@example.com,+13146556168,30,40402.79,OWN,6.7,PARTNER_PORTAL,2025-05-15 19:55:01.454232
P-100267,Scott Murphy,1995-07-14,swarren@example.org,+16017981794,30,46241.93,MORTGAGE,5.0,WEBSITE,2026-03-31 10:49:14.579547
P-100268,Kathleen Daniel,1990-12-09,lvasquez@example.net,+18438010713,35,109761.67,OWN,6.2,WEBSITE,2024-07-21 21:33:47.280869
P-100269,Robert Lewis,1989-07-19,hannahking@example.org,+14485850155,36,23553.38,RENT,4.6,WEBSITE,2025-02-06 13:13:37.156102
P-100270,Michael Hendricks,1986-08-26,brewertimothy@example.net,+12855760849,39,49830.64,OWN,8.5,BRANCH,2025-07-29 11:42:08.233854
P-100271,Thomas Flynn,1990-11-28,montesjuan@example.org,+18683299629,35,85833.83,RENT,6.2,PARTNER_PORTAL,2025-06-03 05:00:39.033815
P-100272,Jesse Sampson,1996-05-12,aliciathompson@example.com,+15317780782,29,8850.0,MORTGAGE,6.5,PARTNER_PORTAL,2026-03-29 00:30:29.786031
P-100273,Kelly Rowe,2005-10-30,kaylagarcia@example.net,+19232076810,20,17190.21,OTHER,6.8,CRM,2024-08-31 06:05:08.006323
P-100274,Nichole Johnson,1990-05-07,danielle35@example.org,+14446857142,35,29981.74,OWN,10.5,CRM,2024-09-08 05:01:24.524534
P-100275,Kristin Garcia,1997-09-06,andrea42@example.net,+19932214958,28,152299.79,OWN,5.0,CRM,2024-09-02 05:33:46.053908
P-100276,Jeffery White,1990-03-15,tjensen@example.com,+19816792171,35,47670.35,MORTGAGE,1.0,WEBSITE,2025-10-12 11:53:07.586800
P-100277,Julie Hall,1994-10-24,douglashuang@example.com,+19629557701,31,43495.56,RENT,0.0,WEBSITE,2026-02-02 11:23:12.173987
P-100278,Gregory Andrews,1996-02-23,sullivanjennifer@example.org,+19818487696,29,73747.09,RENT,5.1,CRM,2024-08-05 07:20:17.485315
P-100279,Michael Reynolds,1996-12-17,vbradley@example.net,+13329197199,29,41839.66,OTHER,5.9,WEBSITE,2024-10-21 10:31:22.941314
P-100280,Andrea Rodriguez,1989-05-19,pmurphy@example.net,+16138290227,36,25012.4,RENT,9.4,PARTNER_PORTAL,2025-08-25 05:28:26.625400
P-100281,Daniel Rich,1997-09-14,ashley46@example.net,+12192098624,28,20347.98,MORTGAGE,6.8,CRM,2025-10-25 17:13:19.947597
P-100282,Heather Callahan,1990-07-03,youngjacqueline@example.com,+18567666832,35,50322.87,OTHER,7.9,WEBSITE,2026-01-29 09:49:11.225776
P-100283,Zachary Santiago,1991-09-07,alexanderwong@example.org,+18769212679,34,62792.43,RENT,0.0,PARTNER_PORTAL,2025-03-16 12:24:34.023138
P-100284,Jeff Smith,1991-04-13,pbradford@example.net,+13464895009,34,61844.09,MORTGAGE,3.8,WEBSITE,2025-11-13 12:17:52.445523
P-100285,Shannon Christensen,1997-04-10,steven18@example.net,+17372189490,28,71596.79,OTHER,10.9,WEBSITE,2025-05-14 11:10:03.576727
P-100286,Julie Gross,1979-04-20,zgomez@example.com,+16202949407,46,41757.99,OTHER,6.4,CRM,2025-01-06 22:34:38.595289
P-100287,Jonathan York,1987-04-17,johnathan94@example.com,+19014929275,38,47412.82,MORTGAGE,5.5,WEBSITE,2025-12-31 23:25:43.503633
P-100288,Grace Miller,1987-11-03,caitlinunderwood@example.com,+19668372395,38,29699.7,OTHER,3.3,PARTNER_PORTAL,2025-05-19 14:57:11.163595
P-100289,Travis Nielsen,1988-05-19,noahthornton@example.com,+17288604765,37,44428.94,MORTGAGE,6.4,CRM,2025-08-21 15:57:38.212052
P-100290,Denise Nelson,1988-11-24,scottbreanna@example.com,+13393385258,37,67234.14,OWN,6.5,WEBSITE,2025-10-13 05:03:34.956578
P-100291,Nicholas King,2003-05-13,johnsonchristopher@example.net,+16399111926,22,98053.41,RENT,3.0,CRM,2025-09-25 16:24:24.486634
P-100292,Jesse Carney,2005-04-07,qschwartz@example.com,+19213406650,20,25296.6,OTHER,5.2,CRM,2025-05-30 11:21:39.327719
P-100293,Lisa White,1996-10-10,irodriguez@example.com,+16919741011,29,36854.85,OTHER,7.5,PARTNER_PORTAL,2024-07-03 04:14:05.900296
P-100294,Mr. Aaron Johnson MD,1991-02-11,isabelconway@example.net,+12878766183,34,55570.38,OTHER,7.5,CRM,2026-04-19 09:34:19.052119
P-100295,Karen Bradley,2005-02-08,mathew46@example.org,,20,36299.49,OTHER,0.0,WEBSITE,2025-10-20 11:36:32.840014
P-100296,Lydia Howard,1993-09-19,mccluresamuel@example.org,+16039093761,32,78829.51,OWN,9.8,PARTNER_PORTAL,2025-06-29 01:06:50.589940
P-100297,Joann Forbes,1992-05-26,morganmatthew@example.net,+15613387829,33,33684.78, MORTGAGE ,6.9,WEBSITE,2024-07-15 20:44:23.716369
P-100298,Matthew Ruiz,1998-04-28,sanchezdeborah@example.org,+13043179291,27,76295.94,MORTGAGE,2.8,CRM,2025-06-03 06:30:29.205558
P-100299,Connie Brock,1987-02-26,vrogers@example.net,+13516982530,38,64380.8,MORTGAGE,1.2,PARTNER_PORTAL,2024-09-26 23:10:32.195095
P-100300,Michael Tran,1986-04-29,lsanchez@example.org,+12194620710,39,46913.43,OWN,2.0,CRM,2026-03-30 18:32:24.867847
P-100301,Linda Campbell,2000-07-13,nschwartz@example.org,+13486763290,25,33000.75,OTHER,7.2,PARTNER_PORTAL,2025-02-18 16:43:02.905979
P-100302,David Wilson,2001-01-31,montgomerymichelle@example.net,+12377340312,24,22404.89,OWN,4.2,WEBSITE,2025-01-05 17:08:17.366176
P-100303,Geoffrey Trujillo,1993-01-17,vwilliams@example.org,+19227078113,32,170215.67,OTHER,0.0,PARTNER_PORTAL,2025-04-09 13:54:40.777525
P-100304,Stephanie Hall,1982-06-05,nguyencorey@example.net,+14368317970,43,55611.46,RENT,5.5,CRM,2025-03-08 15:37:19.927482
P-100305,Cory Howard,1990-05-20,james20@example.net,+17045217762,35,40760.68,OWN,10.8,PARTNER_PORTAL,2026-03-02 22:39:08.776969
P-100306,Rachel Little,1997-09-24,belindatran@example.org,+12688739774,28,31119.75,OWN,4.8,CRM,2025-11-17 17:03:21.209169
P-100307,Garrett Riley,2002-02-27,robinvillanueva@example.com,+13079806867,23,56969.03,MORTGAGE,10.8,PARTNER_PORTAL,2025-06-01 23:15:52.887496
P-100308,Paul Steele,1994-04-29,idodson@example.com,+14318074279,31,24027.65,MORTGAGE,4.1,PARTNER_PORTAL,2024-10-27 13:59:21.318413
P-100309,Lori Padilla,2005-03-30,daltonchad@example.net,+17802464989,20,26847.21,MORTGAGE,5.9,CRM,2024-09-05 18:17:11.569067
P-100310,Manuel Diaz,1983-08-19,deborahbush@example.net,+17326538179,42,32124.63,OTHER,10.7,CRM,2025-06-07 18:28:46.883693
P-100311,Anthony Watson,1992-05-28,htucker@example.org,+14886479513,33,40815.36,MORTGAGE,6.7,CRM,2026-04-22 06:31:07.242626
P-100312,Christopher Rodriguez,1993-07-20,tylergolden@example.net,+13042682756,32,35433.63,OWN,0.0,CRM,2026-02-20 16:56:51.050895
P-100313,Travis Newman,2005-02-18,plane@example.net,,20,63531.09,OWN,3.9,CRM,2026-05-01 00:07:01.313586
P-100314,Amber Gomez,1998-10-12,nhuber@example.org,+14849222231,27,68679.96,OTHER,5.7,CRM,2024-12-19 10:36:39.896932
P-100315,Justin Johnson,1999-07-10,tiffany25@example.com,+19287410672,26,87069.43,MORTGAGE,11.3,BRANCH,2024-10-07 08:15:46.456564
P-100316,Kimberly Romero,1990-11-28,thomas49@example.net,+13976517028,35,87822.94,OWN,9.5,CRM,2024-07-07 09:37:18.897839
P-100317,Connie Howard,1989-01-19,brian39@example.net,+18435018718,36,61641.52,MORTGAGE,7.1,CRM,2025-05-29 14:14:18.568378
P-100318,Kayla Brown,2002-09-11,raymond65@example.com,+19046554781,23,21042.56,RENT,1.8,WEBSITE,2024-10-12 18:20:05.702779
P-100319,Stephanie Chandler,1983-03-31,ltaylor@example.net,+18233478519,42,70412.15,OWN,10.9,CRM,2024-06-24 16:02:36.627375
P-100320,Denise Thompson,1996-11-08,wpage@example.org,+16269487049,29,38861.51,RENT,5.4,PARTNER_PORTAL,2025-07-16 19:08:05.811460
P-100321,Alexander Smith,1993-07-14,kevin71@example.net,+19468273014,32,82745.45,OWN,3.6,WEBSITE,2026-02-18 06:59:06.174220
P-100322,Karen Benson,1991-09-30,brooksjessica@example.org,+17298025725,34,56821.75,OTHER,5.0,CRM,2025-09-08 17:03:06.168641
P-100323,Amber Carter,1999-12-15,palmerkatie@example.org,+14192285544,26,38960.12,RENT,4.3,PARTNER_PORTAL,2024-09-23 23:05:55.072864
P-100324,Richard Jenkins,1996-04-11,curtismoore@example.org,+13893888167,29,42018.06,OTHER,4.0,PARTNER_PORTAL,2026-01-14 14:47:42.249414
P-100325,Karen Collins,2005-03-12,don79@example.net,+13528401322,20,27124.32,MORTGAGE,3.9,CRM,2025-10-16 22:28:23.514656
P-100326,Angela Hampton,1999-12-24,gwilliams@example.org,+15895071401,26,40509.19,RENT,10.2,CRM,2024-10-27 11:14:01.022327
P-100327,Brandon Singleton,1993-12-07,stacy55@example.org,+12933891190,32,45273.42,OTHER,4.6,CRM,2026-03-29 10:30:59.984596
P-100328,Sarah Wells,1993-04-24,scottrosario@example.org,+14669383615,32,12384.66,RENT,0.0,PARTNER_PORTAL,2025-12-05 23:44:58.143234
P-100329,Kristin Williams,1998-07-23,tristan64@example.com,+14472386463,27,44711.69,RENT,7.8,PARTNER_PORTAL,2026-05-20 14:49:38.791243
P-100330,Brian Kim DDS,1990-09-09,wilsonralph@example.net,+18123153539,35,77689.39,RENT,9.1,CRM,2024-11-30 03:39:46.323469
P-100331,Jonathan Hubbard,1992-11-06,katelyn65@example.com,+14962784271,33,75317.04,MORTGAGE,6.1,CRM,2024-08-28 19:15:16.792924
P-100332,Barry Gregory,1998-11-04,patrickshelton@example.org,+16997118773,27,47138.12,OWN,5.0,CRM,2026-01-08 01:23:10.831033
P-100333,Alicia Gallagher,1982-08-02,hbeard@example.com,+18564770028,43,11522.08,OTHER,0.0,WEBSITE,2025-01-24 21:41:32.492206
P-100334,Phillip Carroll,2003-07-19,rkeller@example.net,+19778828064,22,38559.8,OWN,0.0,WEBSITE,2025-08-26 04:27:50.349590
P-100335,William Flores,2001-05-13,garzadavid@example.com,+15905561655,24,27626.68,OTHER,14.8,PARTNER_PORTAL,2024-12-01 09:07:27.155675
P-100336,Bradley Watts,1979-07-28,danny20@example.net,+18077698640,46,36316.56,OTHER,0.4,CRM,2025-07-26 02:00:54.560393
P-100337,Ariel Leonard,2005-12-28,tyler52@example.net,+18565371834,20,41594.2,OTHER,1.0,CRM,2025-08-31 12:46:47.364516
P-100338,Michelle Lane,1994-12-03,joshua98@example.com,+19354148468,31,29170.52,RENT,5.6,WEBSITE,2026-02-27 01:58:50.001553
P-100339,Kelli Lopez,1991-03-15,vlewis@example.com,+14896690835,34,55804.49,RENT,0.0,BRANCH,2026-02-01 07:44:38.735327
P-100340,Scott Pruitt,1987-05-23,meghanadams@example.com,+19249936312,38,62822.71,OWN,5.0,WEBSITE,2025-07-17 04:16:46.699863
P-100341,Matthew Johnson,2005-05-05,josephjohnson@example.com,+13828070015,20,37275.49,MORTGAGE,6.5,WEBSITE,2026-04-11 16:45:34.170748
P-100342,Brenda Rodriguez,1989-03-10,boydmaria@example.net,+15714391559,36,102999.39,OWN,9.0,CRM,2024-09-02 20:28:34.311296
P-100343,Donald Ortiz,1996-02-19,henrynicholas@example.org,+12865734257,29,67007.98,RENT,12.7,CRM,2024-12-14 05:47:50.269706
P-100344,Mark Haynes,1978-07-28,nicholsjoel@example.com,+12066441343,47,26646.33,OTHER,10.9,PARTNER_PORTAL,2026-02-16 23:01:14.890608
P-100345,Teresa Ruiz,2002-10-28,vhouse@example.net,+14129481569,23,21431.18,OTHER,3.1,CRM,2025-12-26 03:00:26.494536
P-100346,James Fuller,1990-12-13,barbara12@example.org,+13298657724,35,31013.88,OWN,2.3,CRM,2025-03-04 12:40:39.669343
P-100347,James Davenport,1999-11-20,andrewjohnson@example.net,+16934173420,26,27344.47,MORTGAGE,14.1,WEBSITE,2024-08-21 10:01:31.998891
P-100348,Travis Wilson,1991-02-05,dayala@example.net,+15136334476,34,33894.48,OTHER,4.3,CRM,2025-11-11 01:50:14.931449
P-100349,Christopher Sparks,1999-05-31,robertsjose@example.net,+18358971072,26,10317.13,OWN,0.0,BRANCH,2025-11-17 15:47:57.003571
P-100350,Brandon Brown,2005-07-23,sarah75@example.net,+14906048964,20,22983.98,OWN,10.3,PARTNER_PORTAL,2024-10-17 00:29:03.538009
P-100351,Gerald Mcdonald Jr.,1994-05-28,hthomas@example.com,+16277456449,31,90202.29,OWN,6.6,WEBSITE,2025-04-21 06:48:59.769383
P-100352,Norman Henry,1987-08-03,angelalivingston@example.net,+18033203207,38,59170.18,MORTGAGE,7.9,WEBSITE,2026-05-18 03:37:27.445004
P-100353,Amanda Kelly,1998-12-23,hellis@example.net,+16155134228,27,60339.8,RENT,7.3,CRM,2025-08-02 19:05:20.084023
P-100354,Kelly Duncan,1998-03-22,pknapp@example.com,+19159041659,27,23126.38,MORTGAGE,5.3,PARTNER_PORTAL,2025-05-04 02:08:01.146170
